sparm->C: 0.100000
Reading training examples...feature dimension: 69
total utterence:10 done
Iter 345: *(NumConst=151, SV=127, CEps=0.2108, QPEps=0.0956)
Iter 346: *(NumConst=152, SV=127, CEps=0.1983, QPEps=0.0937)
Iter 347: *(NumConst=152, SV=128, CEps=0.2229, QPEps=0.0956)
Iter 348: *(NumConst=152, SV=128, CEps=0.2043, QPEps=0.0887)
Iter 349: *(NumConst=153, SV=128, CEps=0.2077, QPEps=0.0934)
Iter 350: *(NumConst=154, SV=129, CEps=0.1957, QPEps=0.0978)
Iter 351: *(NumConst=155, SV=130, CEps=0.2233, QPEps=0.0977)
Iter 352: *(NumConst=156, SV=131, CEps=0.1716, QPEps=0.0833)
Iter 353: *(NumConst=157, SV=131, CEps=0.2002, QPEps=0.0770)
Iter 354: *(NumConst=157, SV=132, CEps=0.2041, QPEps=0.0855)
Iter 355: *(NumConst=158, SV=133, CEps=0.1956, QPEps=0.0848)
Iter 356: *(NumConst=159, SV=134, CEps=0.1971, QPEps=0.0766)
Iter 357: *(NumConst=160, SV=135, CEps=0.1725, QPEps=0.0843)
Iter 358: *(NumConst=160, SV=135, CEps=0.2010, QPEps=0.0833)
Iter 359: *(NumConst=161, SV=136, CEps=0.2103, QPEps=0.0849)
Iter 360: *(NumConst=162, SV=136, CEps=0.2126, QPEps=0.0842)
Iter 361: *(NumConst=163, SV=136, CEps=0.2025, QPEps=0.0816)
Iter 362: *(NumConst=164, SV=137, CEps=0.2146, QPEps=0.0739)
Iter 363: *(NumConst=163, SV=138, CEps=0.1888, QPEps=0.0783)
Iter 364: *(NumConst=163, SV=139, CEps=0.1948, QPEps=0.0855)
Iter 365: *(NumConst=163, SV=138, CEps=0.1699, QPEps=0.0773)
Iter 366: *(NumConst=164, SV=137, CEps=0.1718, QPEps=0.0707)
Iter 367: *(NumConst=165, SV=138, CEps=0.1639, QPEps=0.0815)
Iter 368: *(NumConst=166, SV=138, CEps=0.1810, QPEps=0.0815)
Iter 369: *(NumConst=167, SV=138, CEps=0.1824, QPEps=0.0767)
Iter 370: *(NumConst=166, SV=138, CEps=0.1586, QPEps=0.0673)
Iter 371: *(NumConst=167, SV=139, CEps=0.1857, QPEps=0.0619)
Iter 372: *(NumConst=168, SV=140, CEps=0.1723, QPEps=0.0787)
Iter 373: *(NumConst=168, SV=141, CEps=0.1773, QPEps=0.0786)
Iter 374: *(NumConst=168, SV=141, CEps=0.1271, QPEps=0.0622)
Iter 375: *(NumConst=168, SV=142, CEps=0.1747, QPEps=0.0601)
Iter 376: *(NumConst=168, SV=143, CEps=0.1760, QPEps=0.0594)
Iter 377: *(NumConst=169, SV=143, CEps=0.1533, QPEps=0.0571)
Iter 378: *(NumConst=170, SV=144, CEps=0.1645, QPEps=0.0613)
Iter 379: *(NumConst=169, SV=145, CEps=0.1594, QPEps=0.0574)
Iter 380: *(NumConst=170, SV=145, CEps=0.1509, QPEps=0.0624)
Iter 381: *(NumConst=170, SV=146, CEps=0.1597, QPEps=0.0629)
Iter 382: *(NumConst=171, SV=147, CEps=0.1470, QPEps=0.0625)
Iter 383: *(NumConst=172, SV=148, CEps=0.1720, QPEps=0.0609)
Iter 384: *(NumConst=171, SV=148, CEps=0.1495, QPEps=0.0563)
Iter 385: *(NumConst=171, SV=149, CEps=0.1595, QPEps=0.0598)
Iter 386: *(NumConst=172, SV=150, CEps=0.1704, QPEps=0.0618)
Iter 387: *(NumConst=172, SV=150, CEps=0.1552, QPEps=0.0621)
Iter 388: *(NumConst=173, SV=151, CEps=0.1443, QPEps=0.0631)
Iter 389: *(NumConst=174, SV=152, CEps=0.1531, QPEps=0.0533)
Iter 390: *(NumConst=173, SV=153, CEps=0.1433, QPEps=0.0594)
Iter 391: *(NumConst=174, SV=154, CEps=0.1539, QPEps=0.0632)
Iter 392: *(NumConst=175, SV=155, CEps=0.1386, QPEps=0.0624)
Iter 393: *(NumConst=175, SV=156, CEps=0.1458, QPEps=0.0630)
Iter 394: *(NumConst=176, SV=156, CEps=0.1445, QPEps=0.0617)
Iter 395: *(NumConst=176, SV=156, CEps=0.1198, QPEps=0.0568)
Iter 396: *(NumConst=177, SV=156, CEps=0.1402, QPEps=0.0597)
Iter 397: *(NumConst=177, SV=157, CEps=0.1293, QPEps=0.0564)
Iter 398: *(NumConst=177, SV=157, CEps=0.1211, QPEps=0.0585)
Iter 399: *(NumConst=178, SV=158, CEps=0.1320, QPEps=0.0569)
Iter 400: *(NumConst=179, SV=159, CEps=0.1138, QPEps=0.0559)
Iter 401: *(NumConst=180, SV=160, CEps=0.1269, QPEps=0.0473)
Iter 402: *(NumConst=180, SV=161, CEps=0.1227, QPEps=0.0568)
Iter 403: *(NumConst=181, SV=162, CEps=0.1210, QPEps=0.0563)
Iter 404: *(NumConst=182, SV=161, CEps=0.1164, QPEps=0.0533)
Iter 405: *(NumConst=183, SV=161, CEps=0.1058, QPEps=0.0501)
Iter 406: *(NumConst=184, SV=161, CEps=0.1208, QPEps=0.0468)
Iter 407: *(NumConst=184, SV=162, CEps=0.1285, QPEps=0.0493)
Iter 408: *(NumConst=185, SV=163, CEps=0.1196, QPEps=0.0507)
Iter 409: *(NumConst=185, SV=163, CEps=0.1250, QPEps=0.0517)
Iter 410: *(NumConst=185, SV=163, CEps=0.1111, QPEps=0.0480)
Iter 411: *(NumConst=186, SV=164, CEps=0.1231, QPEps=0.0457)
Iter 412: *(NumConst=187, SV=164, CEps=0.1259, QPEps=0.0492)
Iter 413: *(NumConst=188, SV=164, CEps=0.1130, QPEps=0.0505)
Iter 414: *(NumConst=187, SV=164, CEps=0.1139, QPEps=0.0526)
Iter 415: *(NumConst=186, SV=164, CEps=0.1257, QPEps=0.0490)
Iter 416: *(NumConst=187, SV=164, CEps=0.1116, QPEps=0.0522)
Iter 417: *(NumConst=187, SV=164, CEps=0.1093, QPEps=0.0512)
Iter 418: *(NumConst=187, SV=163, CEps=0.0996, QPEps=0.0497)
Iter 419: *(NumConst=187, SV=164, CEps=0.1180, QPEps=0.0481)
Iter 420: *(NumConst=188, SV=165, CEps=0.0911, QPEps=0.0441)
Iter 421: *(NumConst=189, SV=165, CEps=0.1118, QPEps=0.0423)
Iter 422: *(NumConst=190, SV=164, CEps=0.1278, QPEps=0.0454)
Iter 423: *(NumConst=190, SV=164, CEps=0.1172, QPEps=0.0447)
Iter 424: *(NumConst=191, SV=165, CEps=0.1105, QPEps=0.0454)
Iter 425: *(NumConst=192, SV=165, CEps=0.0891, QPEps=0.0430)
Iter 426: *(NumConst=192, SV=166, CEps=0.1025, QPEps=0.0433)
Iter 427: *(NumConst=193, SV=167, CEps=0.1095, QPEps=0.0445)
Iter 428: *(NumConst=194, SV=168, CEps=0.0936, QPEps=0.0436)
Iter 429: *(NumConst=194, SV=169, CEps=0.1053, QPEps=0.0436)
Iter 430: *(NumConst=195, SV=170, CEps=0.1148, QPEps=0.0376)
Iter 431: *(NumConst=196, SV=170, CEps=0.1032, QPEps=0.0445)
Iter 432: *(NumConst=197, SV=170, CEps=0.0855, QPEps=0.0387)
Iter 433: *(NumConst=197, SV=171, CEps=0.1051, QPEps=0.0376)
Iter 434: *(NumConst=198, SV=171, CEps=0.0888, QPEps=0.0417)
Iter 435: *(NumConst=199, SV=172, CEps=0.0990, QPEps=0.0414)
Iter 436: *(NumConst=199, SV=172, CEps=0.0821, QPEps=0.0409)
Iter 437: *(NumConst=200, SV=173, CEps=0.1023, QPEps=0.0396)
Iter 438: *(NumConst=201, SV=174, CEps=0.1005, QPEps=0.0396)
Iter 439: *(NumConst=202, SV=175, CEps=0.0939, QPEps=0.0397)
Iter 440: *(NumConst=203, SV=176, CEps=0.0943, QPEps=0.0395)
Iter 441: *(NumConst=204, SV=175, CEps=0.0788, QPEps=0.0382)
Iter 442: *(NumConst=205, SV=176, CEps=0.0983, QPEps=0.0393)
Iter 443: *(NumConst=205, SV=177, CEps=0.0726, QPEps=0.0347)
Iter 444: *(NumConst=205, SV=178, CEps=0.0966, QPEps=0.0360)
Iter 445: *(NumConst=205, SV=179, CEps=0.0770, QPEps=0.0344)
Iter 446: *(NumConst=206, SV=180, CEps=0.0759, QPEps=0.0322)
Iter 447: *(NumConst=206, SV=181, CEps=0.0793, QPEps=0.0353)
Iter 448: *(NumConst=207, SV=180, CEps=0.0876, QPEps=0.0353)
Iter 449: *(NumConst=208, SV=181, CEps=0.0888, QPEps=0.0324)
Iter 450: *(NumConst=209, SV=182, CEps=0.0784, QPEps=0.0362)
Iter 451: *(NumConst=210, SV=183, CEps=0.0759, QPEps=0.0357)
Iter 452: *(NumConst=211, SV=184, CEps=0.0748, QPEps=0.0355)
Iter 453: *(NumConst=210, SV=184, CEps=0.0676, QPEps=0.0290)
Iter 454: *(NumConst=210, SV=185, CEps=0.0804, QPEps=0.0302)
Iter 455: *(NumConst=210, SV=186, CEps=0.0678, QPEps=0.0321)
Iter 456: *(NumConst=211, SV=187, CEps=0.0629, QPEps=0.0314)
Iter 457: *(NumConst=212, SV=188, CEps=0.0731, QPEps=0.0307)
Iter 458: *(NumConst=212, SV=189, CEps=0.0707, QPEps=0.0308)
Iter 459: *(NumConst=212, SV=190, CEps=0.0732, QPEps=0.0311)
Iter 460: *(NumConst=213, SV=190, CEps=0.0837, QPEps=0.0297)
Iter 461: *(NumConst=213, SV=191, CEps=0.0717, QPEps=0.0292)
Iter 462: *(NumConst=213, SV=192, CEps=0.0739, QPEps=0.0288)
Iter 463: *(NumConst=213, SV=193, CEps=0.0681, QPEps=0.0306)
Iter 464: *(NumConst=213, SV=194, CEps=0.0719, QPEps=0.0298)
Iter 465: *(NumConst=213, SV=195, CEps=0.0627, QPEps=0.0271)
Iter 466: *(NumConst=213, SV=196, CEps=0.0640, QPEps=0.0296)
Iter 467: *(NumConst=212, SV=197, CEps=0.0661, QPEps=0.0300)
Iter 468: *(NumConst=213, SV=198, CEps=0.0612, QPEps=0.0303)
Iter 469: *(NumConst=214, SV=199, CEps=0.0607, QPEps=0.0304)
Iter 470: *(NumConst=214, SV=200, CEps=0.0763, QPEps=0.0298)
Iter 471: *(NumConst=213, SV=201, CEps=0.0672, QPEps=0.0302)
Iter 472: *(NumConst=213, SV=200, CEps=0.0659, QPEps=0.0287)
Iter 473: *(NumConst=214, SV=201, CEps=0.0681, QPEps=0.0298)
Iter 474: *(NumConst=214, SV=202, CEps=0.0676, QPEps=0.0271)
Iter 475: *(NumConst=215, SV=203, CEps=0.0580, QPEps=0.0288)
Iter 476: *(NumConst=216, SV=204, CEps=0.0678, QPEps=0.0280)
Iter 477: *(NumConst=217, SV=205, CEps=0.0567, QPEps=0.0278)
Iter 478: *(NumConst=218, SV=204, CEps=0.0622, QPEps=0.0281)
Iter 479: *(NumConst=219, SV=205, CEps=0.0609, QPEps=0.0275)
Iter 480: *(NumConst=219, SV=206, CEps=0.0617, QPEps=0.0268)
Iter 481: *(NumConst=219, SV=207, CEps=0.0571, QPEps=0.0281)
Iter 482: *(NumConst=220, SV=207, CEps=0.0528, QPEps=0.0251)
Iter 483: *(NumConst=220, SV=208, CEps=0.0598, QPEps=0.0217)
Iter 484: *(NumConst=221, SV=209, CEps=0.0532, QPEps=0.0248)
Iter 485: *(NumConst=221, SV=210, CEps=0.0615, QPEps=0.0228)
Iter 486: *(NumConst=222, SV=211, CEps=0.0535, QPEps=0.0249)
Iter 487: *(NumConst=223, SV=212, CEps=0.0595, QPEps=0.0257)
Iter 488: *(NumConst=224, SV=213, CEps=0.0565, QPEps=0.0261)
Iter 489: *(NumConst=225, SV=214, CEps=0.0582, QPEps=0.0254)
Iter 490: *(NumConst=224, SV=214, CEps=0.0533, QPEps=0.0240)
Iter 491: *(NumConst=225, SV=215, CEps=0.0479, QPEps=0.0237)
Iter 492: *(NumConst=226, SV=216, CEps=0.0569, QPEps=0.0238)
Iter 493: *(NumConst=227, SV=217, CEps=0.0601, QPEps=0.0235)
Iter 494: *(NumConst=228, SV=218, CEps=0.0607, QPEps=0.0239)
Iter 495: *(NumConst=229, SV=219, CEps=0.0524, QPEps=0.0224)
Iter 496: *(NumConst=230, SV=220, CEps=0.0532, QPEps=0.0237)
Iter 497: *(NumConst=229, SV=221, CEps=0.0556, QPEps=0.0222)
Iter 498: *(NumConst=230, SV=220, CEps=0.0466, QPEps=0.0224)
Iter 499: *(NumConst=231, SV=221, CEps=0.0549, QPEps=0.0206)
Iter 500: *(NumConst=232, SV=222, CEps=0.0534, QPEps=0.0203)
Iter 501: *(NumConst=233, SV=223, CEps=0.0514, QPEps=0.0223)
Iter 502: *(NumConst=233, SV=223, CEps=0.0530, QPEps=0.0210)
Iter 503: *(NumConst=234, SV=223, CEps=0.0504, QPEps=0.0228)
Iter 504: *(NumConst=235, SV=224, CEps=0.0540, QPEps=0.0227)
Iter 505: *(NumConst=236, SV=225, CEps=0.0503, QPEps=0.0226)
Iter 506: *(NumConst=237, SV=226, CEps=0.0522, QPEps=0.0210)
Iter 507: *(NumConst=238, SV=227, CEps=0.0458, QPEps=0.0205)
Iter 508: *(NumConst=239, SV=227, CEps=0.0427, QPEps=0.0194)
Iter 509: *(NumConst=239, SV=228, CEps=0.0511, QPEps=0.0206)
Iter 510: *(NumConst=240, SV=229, CEps=0.0453, QPEps=0.0213)
Iter 511: *(NumConst=241, SV=230, CEps=0.0492, QPEps=0.0208)
Iter 512: *(NumConst=242, SV=231, CEps=0.0531, QPEps=0.0212)
Iter 513: *(NumConst=243, SV=232, CEps=0.0455, QPEps=0.0202)
Iter 514: *(NumConst=244, SV=232, CEps=0.0436, QPEps=0.0209)
Iter 515: *(NumConst=245, SV=232, CEps=0.0528, QPEps=0.0201)
Iter 516: *(NumConst=246, SV=232, CEps=0.0357, QPEps=0.0177)
Iter 517: *(NumConst=247, SV=233, CEps=0.0545, QPEps=0.0175)
Iter 518: *(NumConst=248, SV=234, CEps=0.0467, QPEps=0.0168)
Iter 519: *(NumConst=249, SV=234, CEps=0.0477, QPEps=0.0177)
Iter 520: *(NumConst=250, SV=234, CEps=0.0552, QPEps=0.0175)
Iter 521: *(NumConst=249, SV=234, CEps=0.0469, QPEps=0.0169)
Iter 522: *(NumConst=250, SV=235, CEps=0.0478, QPEps=0.0170)
Iter 523: 
